Date,Close,High,Low,Open,Volume,EMA_50,EMA_200,MACD_line,MACD_hist,MACD_signal_line,RSI_14,Signal
2024-06-20,2353.800048828125,2354.0,2328.300048828125,2328.89990234375,183,2319.026555847883,,-2.373843340179519,-0.9045231736533152,-1.469320166526204,53.41842655370287,0
2024-06-21,2316.39990234375,2331.199951171875,2316.39990234375,2331.199951171875,76,2318.923549828113,,-3.402300060837206,-1.5463839154488013,-1.8559161453884045,47.219198548636385,0
2024-06-24,2330.0,2332.89990234375,2322.699951171875,2323.300048828125,99,2319.357920423089,,-3.0843902704168613,-0.9827793000227656,-2.1016109703940957,49.513624864458976,0
2024-06-25,2316.60009765625,2333.0,2316.60009765625,2324.39990234375,105,2319.249770510664,,-3.8691039803247804,-1.4139944079445477,-2.4551095723802328,47.330476258196434,0
2024-06-26,2299.199951171875,2314.39990234375,2298.0,2307.89990234375,986,2318.4635030856134,,-5.827861689344445,-2.6982016935713693,-3.1296599957730757,44.58162985624026,0
2024-06-27,2324.5,2329.0,2295.0,2296.800048828125,1532,2318.700228454805,,-5.277849028477249,-1.7185512261633384,-3.5592978023139104,49.20134259466702,0
2024-06-28,2327.699951171875,2338.300048828125,2319.0,2325.39990234375,92,2319.053158757435,,-4.53151424025782,-0.7777731503551277,-3.7537410899026926,49.771660126186596,0
2024-07-01,2327.60009765625,2329.699951171875,2321.699951171875,2323.800048828125,237,2319.3883328318984,,-3.9031033420137646,-0.11948980168885726,-3.7836135403249074,49.7528891229394,0
2024-07-02,2323.0,2334.60009765625,2323.0,2330.699951171875,30,2319.5299668384905,,-3.733238168195385,0.040300297703618426,-3.773538465899003,48.83906819007941,0
2024-07-03,2359.800048828125,2361.60009765625,2330.89990234375,2330.89990234375,59,2321.1091857400447,,-0.6219924626107058,2.521236802630638,-3.143229265241344,55.82862643611044,0
2024-07-05,2388.5,2388.5,2354.89990234375,2354.89990234375,72,2323.7519627698466,,4.112136231688055,5.804292397543519,-1.6921561658554642,60.375308842952535,0
2024-07-08,2355.199951171875,2383.800048828125,2352.800048828125,2381.699951171875,64,2324.985217216985,,5.117935316638977,5.448073185995553,-0.33013786935657596,53.49489655826418,0
2024-07-09,2360.10009765625,2363.699951171875,2360.10009765625,2363.10009765625,9,2326.3622713518585,,6.238525369794388,5.254930591320771,0.983594778473617,54.319853835844725,0
2024-07-10,2372.199951171875,2377.0,2365.800048828125,2366.300048828125,19,2328.159827423232,,8.010616713315812,5.621617547873756,2.388999165442056,56.377619598470545,0
2024-07-11,2415.0,2416.699951171875,2378.699951171875,2378.699951171875,72,2331.5653243870265,,12.721967197084268,8.266374425313769,4.455592771770499,62.76683138961247,0
2024-07-12,2414.0,2414.0,2391.300048828125,2399.800048828125,355,2334.7980567640057,,16.18844444565366,9.386281339106526,6.802163106547132,62.53636321392377,0
2024-07-15,2422.89990234375,2436.0,2422.89990234375,2430.0,540,2338.2530311004666,,19.429825446220548,10.102129871738732,9.327695574481815,63.80998207496504,0
2024-07-16,2462.39990234375,2462.39990234375,2427.39990234375,2427.39990234375,93,2343.1215358551053,,24.898943603972384,12.456998423592454,12.44194518037993,68.86852844346005,0
2024-07-17,2454.800048828125,2473.10009765625,2454.800048828125,2472.89990234375,10,2347.501085383459,,28.293860471575044,12.68153223295609,15.612328238618954,66.93009372594626,0
2024-07-18,2451.800048828125,2466.0,2451.800048828125,2466.0,2,2351.591240812662,,30.391942228567586,11.823691191958904,18.568251036608682,66.13871054451172,0
2024-07-19,2395.5,2419.199951171875,2395.5,2418.800048828125,15,2353.3131529376556,,27.198219570650963,6.903974827233824,20.29424474341714,53.382148814178485,0
2024-07-22,2392.0,2402.10009765625,2392.0,2402.10009765625,18,2354.8302841950026,,24.106861709654368,3.0500935729897805,21.056768136664587,52.70162106039624,0
2024-07-23,2404.60009765625,2404.60009765625,2388.699951171875,2395.800048828125,41,2356.78204158564,,22.41527161211161,1.0868027803576155,21.328468831753995,54.929212236937,0
2024-07-24,2413.300048828125,2421.0,2411.60009765625,2421.0,6,2358.998434026522,,21.528520243278763,0.16004112921981317,21.36847911405895,56.454188922582745,0
2024-07-25,2351.89990234375,2365.5,2351.89990234375,2365.5,31,2358.720060235041,,15.690415374433542,-4.542450991700328,20.23286636613387,44.90608835772981,0
2024-07-26,2380.0,2386.89990234375,2368.699951171875,2368.699951171875,95,2359.5545676768043,,13.179196667723772,-5.642935758728079,18.82213242645185,49.9518372082642,0
2024-07-29,2377.300048828125,2377.300048828125,2377.300048828125,2377.300048828125,126409,2360.250468898425,,10.846146628326096,-6.380788638500604,17.2269352668267,49.48290509524521,0
2024-07-30,2405.0,2409.300048828125,2373.800048828125,2380.89990234375,25944,2362.005352471036,,11.104338324807031,-4.898077553615735,16.002415878422767,54.23019097785796,0
2024-07-31,2426.5,2447.60009765625,2402.800048828125,2407.10009765625,1313,2364.5345543349167,,12.895179815499432,-2.4857888503386683,15.3809686658381,57.563607727484445,0
2024-08-01,2435.0,2455.10009765625,2430.39990234375,2446.699951171875,690,2367.297905145312,,14.829369817432053,-0.44127907872483974,15.270648896156892,58.839905540181846,0
2024-08-02,2425.699951171875,2477.0,2416.0,2444.0,550,2369.5881814600793,,15.43388094015063,0.1305856351949899,15.30329530495564,56.826122946439675,0
2024-08-05,2401.699951171875,2449.800048828125,2367.39990234375,2442.0,334,2370.8474665468166,,13.817086168033711,-1.1889673095375421,15.006053477571253,51.890529130398285,0
2024-08-06,2389.10009765625,2421.800048828125,2380.0,2414.5,163,2371.5632560020886,,11.387790426034826,-2.894610441229144,14.28240086726397,49.46168721376046,0
2024-08-07,2390.5,2401.0,2384.5,2392.199951171875,130,2372.305873413771,,9.466393773246182,-3.8528056752142312,13.319199448460413,49.74315152088988,0
2024-08-08,2422.199951171875,2422.800048828125,2384.300048828125,2384.300048828125,201,2374.2625039140894,,10.381917927669292,-2.3498252166328975,12.73174314430219,55.752615428903106,0
2024-08-09,2432.10009765625,2432.10009765625,2418.5,2422.300048828125,611,2376.5306448451543,,11.770651751938203,-0.7688731138911891,12.539524865829392,57.46330774934661,0
2024-08-12,2462.39990234375,2469.800048828125,2432.0,2432.699951171875,566,2379.8980667078445,,15.141631028052416,2.081684929778419,13.059946098273997,62.271057217563985,0
2024-08-13,2466.699951171875,2470.0,2456.5,2461.0,510,2383.302062177022,,17.953181295877584,3.9145881580828696,14.038593137794715,62.91172515125441,0
2024-08-14,2439.39990234375,2472.10009765625,2439.39990234375,2468.0,274,2385.5019774776783,,17.77358651320219,2.987994700325981,14.78559181287621,56.367451225718725,0
2024-08-15,2453.10009765625,2467.699951171875,2431.199951171875,2451.800048828125,285,2388.1528841513477,,18.523223429046993,2.990105292936626,15.533118136110367,58.68983922327062,0
2024-08-16,2498.60009765625,2508.0,2451.39990234375,2453.5,197,2392.4841474260497,,22.52908456335217,5.596773141793442,16.93231142155873,65.29630557742429,0
2024-08-19,2501.800048828125,2508.5,2487.199951171875,2508.5,88,2396.7710455202487,,25.66610480977124,6.987034710570008,18.679070099201233,65.71161899296798,0
2024-08-20,2511.300048828125,2527.300048828125,2500.699951171875,2503.5,187,2401.262378983303,,28.589227740044862,7.928126112674903,20.66110162736996,66.97520642687715,0
2024-08-21,2508.39990234375,2515.39990234375,2503.89990234375,2511.0,96,2405.463850487634,,30.32226988620596,7.728934607068798,22.59333527913716,66.17348527787502,0
2024-08-22,2478.89990234375,2504.10009765625,2471.10009765625,2504.10009765625,210,2408.343695658462,,28.981237153013353,5.110321499100955,23.870915653912398,58.50219829627428,0
2024-08-23,2508.39990234375,2508.39990234375,2486.5,2486.5,94,2412.2674684696494,,29.953576326118764,4.866128537765093,25.08744778835367,63.10796104442372,0
2024-08-26,2517.699951171875,2523.10009765625,2509.10009765625,2509.89990234375,290,2416.4020756344426,,31.11591346140949,4.822772538444653,26.293140922964838,64.44761641923108,0
2024-08-27,2516.0,2523.10009765625,2506.89990234375,2515.199951171875,100,2420.3078765899545,,31.53637051424994,4.194583673028077,27.34178684122186,63.990202037270194,0
2024-08-28,2501.0,2501.0,2501.0,2501.0,2353,2423.472273586427,,30.30981839879132,2.3744252460555657,27.935393152735756,59.947135516551604,0
2024-08-29,2525.699951171875,2525.699951171875,2503.89990234375,2504.10009765625,3966,2427.4812021191897,,30.973799958523614,2.4307254446302835,28.54307451389333,63.98264808106983,0
2024-08-30,2493.800048828125,2525.39990234375,2493.800048828125,2519.5,208,2430.081941205815,,28.596314099456777,0.04259166845075413,28.553722431006022,56.118540716291484,0
2024-09-03,2489.89990234375,2501.800048828125,2476.300048828125,2501.60009765625,206,2432.4277436033813,,26.096604785485397,-1.9656941164165005,28.062298901901897,55.22482818869334,0
2024-09-04,2493.39990234375,2493.39990234375,2483.5,2490.89990234375,470,2434.818808652023,,24.11994814592981,-3.1538806047776724,27.273828750707484,55.903511688046315,0
2024-09-05,2511.39990234375,2513.300048828125,2493.39990234375,2493.699951171875,54,2437.8219887967966,,23.73231176854688,-2.833213585728487,26.565525354275366,59.31869521727596,0
2024-09-06,2493.5,2517.89990234375,2483.699951171875,2510.300048828125,96,2440.0054402165306,,21.730241921026845,-3.8682267465988147,25.59846866762566,54.77552092257474,0
2024-09-09,2501.800048828125,2504.699951171875,2491.300048828125,2491.300048828125,96,2442.428758201299,,20.576142751327097,-4.017860733038852,24.59400348436595,56.44144772268583,0
2024-09-10,2512.300048828125,2512.300048828125,2512.300048828125,2512.300048828125,5,2445.1688088141154,,20.275054880464722,-3.4551588831209834,23.730213763585706,58.52298033454416,0
2024-09-11,2512.10009765625,2525.800048828125,2502.300048828125,2525.800048828125,90,2447.7935652392975,,19.792154547639257,-3.15044737275716,22.942601920396417,58.46568356294275,0
2024-09-12,2551.199951171875,2557.0,2523.39990234375,2529.10009765625,132,2451.8487176288104,,22.307338845987488,-0.5082104595271453,22.815549305514633,65.56531348282641,0
2024-09-13,2581.300048828125,2581.800048828125,2565.0,2568.800048828125,31,2456.9252404209406,,26.424857538399465,2.887446586307867,23.537410952091598,69.83942387018888,0
2024-09-16,2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,28,2461.7673840257567,,29.277889187110304,4.592382588014964,24.68550659909534,69.56135804192239,0
2024-09-17,2564.300048828125,2581.800048828125,2564.300048828125,2581.199951171875,22,2465.7882728415357,,29.895200435570132,4.167755069179833,25.7274453663903,64.60665481577392,0
2024-09-18,2570.699951171875,2570.699951171875,2549.199951171875,2570.699951171875,25,2469.9024563054704,,30.54869632505506,3.857000766931808,26.691695558123254,65.65393453545452,0
2024-09-19,2588.0,2588.0,2566.0,2566.0,99,2474.5337325287855,,32.092622112792014,4.320741243735007,27.771880869057007,68.37783565669922,0
2024-09-20,2619.89990234375,2621.800048828125,2590.39990234375,2590.39990234375,17,2480.234366639176,,35.48124424612888,6.167490701657496,29.313753544471385,72.68029742651807,0
2024-09-23,2626.5,2626.5,2626.5,2626.5,9,2485.970273829797,,38.25830647991279,7.155642348353119,31.10266413155967,73.48415047970411,0
2024-09-24,2651.199951171875,2662.300048828125,2625.5,2636.800048828125,35,2492.4498690196824,,41.968441867899855,8.692622189072146,33.27581967882771,76.29519371856823,0
2024-09-25,2659.199951171875,2664.199951171875,2649.300048828125,2656.300048828125,175,2498.9890879276113,,45.03514689418216,9.407461772283561,35.6276851218986,77.14048721140522,0
2024-09-26,2669.89990234375,2669.89990234375,2660.800048828125,2662.300048828125,17216,2505.691472806676,,47.77817232855068,9.720389765321663,38.05778256322902,78.2572528010298,0
